814	0
815	1
816	1
817	1
818	0
819	1
820	1
821	0
822	0
823	1
824	1
825	0
826	0
827	0
828	1
829	0
830	0
831	0
832	1
833	0
834	0
835	1
836	0
837	1
838	1
839	1
840	0
841	1
842	0
843	1
844	1
845	1
846	0
847	1
848	0
849	1
850	1
851	0
852	1
853	0
854	1
855	0
856	0
857	0
858	0
859	1
860	1
861	0
862	1
863	1
864	1
865	1
866	0
867	0
868	0
869	1
870	0
871	1
872	1
873	1
874	0
875	0
876	0
877	1
878	1
879	1
880	0
881	1
882	1
883	0
884	1
885	0
886	0
887	0
888	1
889	0
890	1
891	0
892	0
893	1
894	0
895	1
896	0
897	1
898	1
899	0
900	0
901	1
902	0
903	0
904	0
905	1
906	0
907	0
908	0
909	0
910	0
911	0
912	1
913	0
914	1
915	1
916	1
917	0
918	1
919	0
920	1
921	0
922	1
923	1
924	1
925	0
926	1
927	0
928	1
929	1
930	0
931	1
932	1
933	1
934	0
935	1
936	1
937	1
938	0
939	1
940	0
941	0
942	0
943	0
944	1
945	0
946	0
947	1
948	0
949	1
950	1
951	1
952	1
953	0
954	0
955	0
956	1
957	1
958	0
959	0
960	0
961	1
962	1
963	0
964	1
965	0
966	0
967	1
968	1
969	0
970	1
971	1
972	0
973	0
974	1
975	1
976	0
977	1
978	0
979	1
980	1
981	0
982	0
983	1
984	0
985	1
986	1
987	1
988	0
989	0
990	0
991	0
992	0
993	1
994	0
995	0
996	0
997	1
998	1
999	1
